user_id	smiles	start_time	end_time	undos	predictions_used	rubs	prediction_type	group_id	smiles_drawn	time_taken
16	C1=CC(F)=CC(O)=C1C(=O)NN	2017-03-16 14:19:51	2017-03-16 14:20:30	0	1	0	3	1	C1=CC(F)=CC(O)=C1C(=O)NN	00:00:39
16	C1=CC(F)=CC(O)=C1C(=O)NN	2017-03-16 14:38:16	2017-03-16 14:38:32	1	0	0	2	1	C1=CC(F)=CC(O)=C1C(=O)NN	00:00:16
16	C1=CC(F)=CC(O)=C1C(=O)NN	2017-03-16 14:38:41	2017-03-16 14:38:53	0	0	0	1	1	C1=CC(F)=CC(O)=C1C(=O)NN	00:00:12
16	C1=CC(F)=CC(O)=C1C(=O)NN	2017-03-16 14:41:30	2017-03-16 14:41:41	2	0	0	0	1	C1=CC(F)=CC(O)=C1C(=O)NN	00:00:11
16	C1=CC=[N+]([O-])C=C1C#CC1=C(I)C=C(OC)C(OC)=C1	2017-03-16 14:23:23	2017-03-16 14:23:52	0	0	0	0	1	C1=CC=N(O)C=C1C#CC1=C(I)C=C(OC)C(OC)=C1	00:00:29
16	C1=CC=[N+]([O-])C=C1C#CC1=C(I)C=C(OC)C(OC)=C1	2017-03-16 14:28:09	2017-03-16 14:30:15	0	0	0	1	1	C1C(C#CC2C=C(OC)C(OC)=CC=2I)=C[N+]([O-])=CC=1	00:02:06
16	C1=CC=[N+]([O-])C=C1C#CC1=C(I)C=C(OC)C(OC)=C1	2017-03-16 14:32:02	2017-03-16 14:34:03	0	2	0	3	1	C1C(C#CC2C=C(OC)C(OC)=CC=2I)=C[N+]([O-])=CC=1	00:02:01
16	C1=CC=[N+]([O-])C=C1C#CC1=C(I)C=C(OC)C(OC)=C1	2017-03-16 14:35:22	2017-03-16 14:35:48	0	0	0	2	1	C1C(C#CC2C=C(OC)C(OC)=CC=2I)=C[N+]([O-])=CC=1	00:00:26
16	C1CCCC(=O)/C/1=C/C1=CC=C(F)C=C1	2017-03-16 14:20:39	2017-03-16 14:21:15	2	0	1	1	1	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCCC1	00:00:36
16	C1CCCC(=O)/C/1=C/C1=CC=C(F)C=C1	2017-03-16 14:24:01	2017-03-16 14:24:22	1	0	1	3	1	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCCC1	00:00:21
16	C1CCCC(=O)/C/1=C/C1=CC=C(F)C=C1	2017-03-16 14:27:44	2017-03-16 14:27:59	0	0	0	0	1	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCCC1	00:00:15
16	C1CCCC(=O)/C/1=C/C1=CC=C(F)C=C1	2017-03-16 14:37:13	2017-03-16 14:37:33	1	0	2	2	1	C(=O)1/C(=C/C2=CC=C(F)C=C2)/CCCC1	00:00:20
16	SCCCCCCCCCCCC(=O)NN	2017-03-16 14:22:28	2017-03-16 14:23:08	1	0	0	1	1	SCCCCCCCCCCCC(=O)NN	00:00:40
16	SCCCCCCCCCCCC(=O)NN	2017-03-16 14:26:31	2017-03-16 14:26:57	0	0	0	2	1	SCCCCCCCCCCCC(=O)NN	00:00:26
16	SCCCCCCCCCCCC(=O)NN	2017-03-16 14:34:12	2017-03-16 14:34:27	0	0	0	3	1	SCCCCCCCCCCCC(=O)NN	00:00:15
16	SCCCCCCCCCCCC(=O)NN	2017-03-16 14:40:32	2017-03-16 14:40:47	0	0	0	0	1	SCCCCCCCCCCCC(=O)NN	00:00:15
18	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-15 16:30:25	2017-03-15 16:30:42	0	0	2	3	3	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	00:00:17
18	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-15 16:35:52	2017-03-15 16:36:03	0	0	1	0	3	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	00:00:11
18	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-15 16:40:49	2017-03-15 16:41:02	0	0	5	1	3	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	00:00:13
18	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	2017-03-15 16:42:15	2017-03-15 16:42:24	0	0	1	2	3	C(C(C)(C)C)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	00:00:09
18	C1=C(C=O)C=CC(F)=C1	2017-03-15 16:25:20	2017-03-15 16:25:39	0	0	0	1	3	C1=C(C=O)C=CC(F)=C1	00:00:19
18	C1=C(C=O)C=CC(F)=C1	2017-03-15 16:28:11	2017-03-15 16:28:22	0	0	0	0	3	C1=C(C=O)C=CC(F)=C1	00:00:11
18	C1=C(C=O)C=CC(F)=C1	2017-03-15 16:34:14	2017-03-15 16:34:29	2	0	0	2	3	C1=C(C=O)C=CC(F)=C1	00:00:15
18	C1=C(C=O)C=CC(F)=C1	2017-03-15 16:36:08	2017-03-15 16:36:20	0	0	0	3	3	C1=C(C=O)C=CC(F)=C1	00:00:12
18	C1=CC(Cl)=NC(Cl)=C1C(/C(=C/NC(CO)C)/C(=O)OCC)=O	2017-03-15 16:26:44	2017-03-15 16:27:37	2	0	0	1	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(=C/NC(CO)C)/C(=O)OCC	00:00:53
18	C1=CC(Cl)=NC(Cl)=C1C(/C(=C/NC(CO)C)/C(=O)OCC)=O	2017-03-15 16:32:04	2017-03-15 16:33:21	0	0	3	2	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(/C(=O)OCC)=C/NC(CO)C	00:01:17
18	C1=CC(Cl)=NC(Cl)=C1C(/C(=C/NC(CO)C)/C(=O)OCC)=O	2017-03-15 16:34:40	2017-03-15 16:35:41	3	0	2	3	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(=C/NC(CO)C)/C(=O)OCC	00:01:01
18	C1=CC(Cl)=NC(Cl)=C1C(/C(=C/NC(CO)C)/C(=O)OCC)=O	2017-03-15 16:41:13	2017-03-15 16:42:09	15	0	0	0	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(/C(=O)OCC)=C/NC(CO)C	00:00:56
18	C1=CC(Cl)=NC(Cl)C1C(=O)/C(/C(=O)OCC)=C/N(C)C	2017-03-15 16:21:57	2017-03-15 16:23:13	2	0	0	1	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(/C(=O)OCC)=C/N(C)C	00:01:16
18	C1=CC(Cl)=NC(Cl)C1C(=O)/C(/C(=O)OCC)=C/N(C)C	2017-03-15 16:24:22	2017-03-15 16:25:11	0	0	3	2	3	C1=CC(Cl)=NC(Cl)=C1C(=O)/C(=C/N(C)C)/C(=O)OCC	00:00:49
18	C1=CC(Cl)=NC(Cl)C1C(=O)/C(/C(=O)OCC)=C/N(C)C	2017-03-15 16:38:08	2017-03-15 16:38:31	0	1	1	3	3	C1=CC(Cl)=NC(Cl)=C1C(/C(=C/N(C)C)/C(=O)OCC)=O	00:00:23
18	C1=CC(Cl)=NC(Cl)C1C(=O)/C(/C(=O)OCC)=C/N(C)C	2017-03-15 16:39:36	2017-03-15 16:40:44	2	0	1	0	3	C1=CC(Cl)=NC(Cl)C1C(=O)/C(/C(=O)OCC)=C/N(C)C	00:01:08
18	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-15 16:28:38	2017-03-15 16:30:12	4	0	0	3	3	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C12	00:01:34
18	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-15 16:30:51	2017-03-15 16:31:56	5	1	0	2	3	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	00:01:05
18	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-15 16:42:37	2017-03-15 16:43:24	3	1	6	1	3	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	00:00:47
18	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	2017-03-15 16:43:39	2017-03-15 16:44:22	2	0	1	0	3	C1=CC(N2CCOCC2)=NC2N(C3CC3)C=C(C(=O)CC)C(=O)C1=2	00:00:43
18	C1=CC=CC=C1CC(C)NC	2017-03-15 16:23:25	2017-03-15 16:24:12	1	1	0	2	3	C1=CC=CC=C1CC(C)NC	00:00:47
18	C1=CC=CC=C1CC(C)NC	2017-03-15 16:27:50	2017-03-15 16:28:05	2	0	2	1	3	C1=CC=CC=C1CC(NC)C	00:00:15
18	C1=CC=CC=C1CC(C)NC	2017-03-15 16:33:37	2017-03-15 16:33:53	4	0	0	0	3	C1=CC=CC=C1CC(C)NC	00:00:16
18	C1=CC=CC=C1CC(C)NC	2017-03-15 16:45:05	2017-03-15 16:45:22	0	0	0	3	3	C1=CC=CC=C1CC(C)NC	00:00:17
18	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 16:25:50	2017-03-15 16:26:32	1	0	0	0	3	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C12	00:00:42
18	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 16:36:29	2017-03-15 16:37:58	1	2	3	2	3	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	00:01:29
18	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 16:38:42	2017-03-15 16:39:11	2	1	4	3	3	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	00:00:29
18	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	2017-03-15 16:44:32	2017-03-15 16:44:57	0	1	1	1	3	C1=CC=NC2NC=C(C(=O)OCC)C(=O)C1=2	00:00:25
21	C(CC)1=CC=CC=C1	2017-03-16 14:45:30	2017-03-16 14:45:32	0	0	0	0	1	C1=CC=CC=C1CC	00:00:02
21	C(CC)1=CC=CC=C1	2017-03-16 14:46:29	2017-03-16 14:46:31	0	1	0	2	1	C1=CC=CC=C1CC	00:00:02
21	C(CC)1=CC=CC=C1	2017-03-16 14:48:28	2017-03-16 14:48:30	0	1	0	1	1	C1=CC=CC=C1CC	00:00:02
21	C(CC)1=CC=CC=C1	2017-03-16 14:53:12	2017-03-16 14:53:11	0	2	0	3	1	C1=CC=CC=C1CC	-00:00:01
21	C(CC1=CC(C)=CC(C)=C1)1=CC(CC2=CC(C)=CC(C)=C2)=CC(CC2=CC(C)=CC(C)=C2)=C1	2017-03-16 14:46:42	2017-03-16 14:47:11	0	1	0	3	1	C(CC1=CC(C)=CC(C)=C1)1=CC(CC2=CC(C)=CC(C)=C2)=CC(CC2=CC(C)=CC(C)=C2)=C1	00:00:29
21	C(CC1=CC(C)=CC(C)=C1)1=CC(CC2=CC(C)=CC(C)=C2)=CC(CC2=CC(C)=CC(C)=C2)=C1	2017-03-16 14:49:44	2017-03-16 14:50:26	0	2	0	1	1	C1=C(CC2=CC(C)=CC(C)=C2)C=C(CC2=CC(C)=CC(C)=C2)C=C1CC1=CC(C)=CC(C)=C1	00:00:42
21	C(CC1=CC(C)=CC(C)=C1)1=CC(CC2=CC(C)=CC(C)=C2)=CC(CC2=CC(C)=CC(C)=C2)=C1	2017-03-16 14:50:52	2017-03-16 14:51:10	0	0	0	0	1	C(CC1=CC(C)=CC(C)=C1)1=CC(CC2=CC(C)=CC(C)=C2)=CC(CC2=CC(C)=CC(C)=C2)=C1	00:00:18
21	C(CC1=CC(C)=CC(C)=C1)1=CC(CC2=CC(C)=CC(C)=C2)=CC(CC2=CC(C)=CC(C)=C2)=C1	2017-03-16 14:52:02	2017-03-16 14:52:32	0	2	1	2	1	C1=C(CC2=CC(C)=CC(C)=C2)C=C(CC2=CC(C)=CC(C)=C2)C=C1CC1=CC(C)=CC(C)=C1	00:00:30
21	C(N)1=CC=C(C)N=C1	2017-03-16 14:44:53	2017-03-16 14:45:22	0	0	0	3	1	C(N)1=CC=C(C)N=C1	00:00:29
21	C(N)1=CC=C(C)N=C1	2017-03-16 14:47:19	2017-03-16 14:47:26	0	0	0	0	1	C(N)1=CC=C(C)N=C1	00:00:07
21	C(N)1=CC=C(C)N=C1	2017-03-16 14:50:34	2017-03-16 14:50:44	0	2	0	1	1	C1=CC(C)=NC=C1N	00:00:10
21	C(N)1=CC=C(C)N=C1	2017-03-16 14:51:32	2017-03-16 14:51:38	0	0	0	2	1	C(N)1=CC=C(C)N=C1	00:00:06
21	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 14:43:11	2017-03-16 14:43:52	0	2	1	1	1	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	00:00:41
21	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 14:48:38	2017-03-16 14:48:46	0	4	0	2	1	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	00:00:08
21	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 14:49:07	2017-03-16 14:49:21	0	4	1	3	1	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	00:00:14
21	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	2017-03-16 14:52:39	2017-03-16 14:53:04	0	0	0	0	1	C1=CC(C(F)(F)F)=CC=C1C(=O)CC(=O)C1=CC=C(C(F)(F)F)C=C1	00:00:25
21	C1=CC(OC)=CC=C1C(=O)CC(=O)C1=CC=C(OC)C=C1	2017-03-16 14:45:40	2017-03-16 14:46:03	0	0	0	0	1	C1=CC(OC)=CC=C1C(=O)CC(=O)C1=CC=C(OC)C=C1	00:00:23
21	C1=CC(OC)=CC=C1C(=O)CC(=O)C1=CC=C(OC)C=C1	2017-03-16 14:47:34	2017-03-16 14:47:58	0	4	1	3	1	C1=CC(OC)=CC=C1C(=O)CC(=O)C1=CC=C(OC)C=C1	00:00:24
21	C1=CC(OC)=CC=C1C(=O)CC(=O)C1=CC=C(OC)C=C1	2017-03-16 14:48:08	2017-03-16 14:48:20	0	4	0	2	1	C1=CC(OC)=CC=C1C(=O)CC(=O)C1=CC=C(OC)C=C1	00:00:12
21	C1=CC(OC)=CC=C1C(=O)CC(=O)C1=CC=C(OC)C=C1	2017-03-16 14:51:46	2017-03-16 14:51:54	0	8	0	1	1	C1=CC(OC)=CC=C1C(=O)CC(=O)C1=CC=C(OC)C=C1	00:00:08
21	C1=CC=CC=C1C(=O)CC(=O)C1=CC=CC=C1	2017-03-16 14:42:50	2017-03-16 14:43:03	0	0	0	0	1	C1=CC=CC=C1C(=O)CC(=O)C1=CC=CC=C1	00:00:13
21	C1=CC=CC=C1C(=O)CC(=O)C1=CC=CC=C1	2017-03-16 14:44:00	2017-03-16 14:44:44	0	1	3	2	1	C1=CC=CC=C1C(=O)CC(=O)C1=CC=CC=C1	00:00:44
21	C1=CC=CC=C1C(=O)CC(=O)C1=CC=CC=C1	2017-03-16 14:51:18	2017-03-16 14:51:24	0	6	0	3	1	C1=CC=CC=C1C(=O)CC(=O)C1=CC=CC=C1	00:00:06
21	C1=CC=CC=C1C(=O)CC(=O)C1=CC=CC=C1	2017-03-16 14:53:19	2017-03-16 14:53:25	0	6	0	1	1	C1=CC=CC=C1C(=O)CC(=O)C1=CC=CC=C1	00:00:06
21	C1=CC=CC=C1C(C)(C)C	2017-03-16 14:42:39	2017-03-16 14:42:43	0	0	0	0	1	C1=CC=CC=C1C(C)(C)C	00:00:04
21	C1=CC=CC=C1C(C)(C)C	2017-03-16 14:46:10	2017-03-16 14:46:21	0	1	1	3	1	C1=CC=CC=C1C(C)(C)C	00:00:11
21	C1=CC=CC=C1C(C)(C)C	2017-03-16 14:48:54	2017-03-16 14:48:59	0	0	0	1	1	C(C(C)(C)C)1=CC=CC=C1	00:00:05
21	C1=CC=CC=C1C(C)(C)C	2017-03-16 14:49:29	2017-03-16 14:49:35	0	4	0	2	1	C1=CC=CC=C1C(C)(C)C	00:00:06
23	C(/N=N)1\\C(\\N=N)=C(\\N=N)/C(/N=N)=C(/N=N)\\C(\\N=N)=C(\\N=N)/C=1/N=N	2017-03-15 14:57:57	2017-03-15 14:58:27	0	1	0	2	1	C(/N=N)1\\C(\\N=N)=C(\\N=N)/C(/N=N)=C(/N=N)\\C(\\N=N)=C(\\N=N)/C=1/N=N	00:00:30
23	C(/N=N)1\\C(\\N=N)=C(\\N=N)/C(/N=N)=C(/N=N)\\C(\\N=N)=C(\\N=N)/C=1/N=N	2017-03-15 14:59:57	2017-03-15 15:00:17	0	1	0	1	1	C(/N=N)1\\C(\\N=N)=C(\\N=N)/C(/N=N)=C(/N=N)\\C(\\N=N)=C(\\N=N)/C=1/N=N	00:00:20
23	C(/N=N)1\\C(\\N=N)=C(\\N=N)/C(/N=N)=C(/N=N)\\C(\\N=N)=C(\\N=N)/C=1/N=N	2017-03-15 15:04:03	2017-03-15 15:04:18	0	1	0	3	1	C(/N=N)1\\C(\\N=N)=C(\\N=N)/C(/N=N)=C(/N=N)\\C(\\N=N)=C(\\N=N)/C=1/N=N	00:00:15
23	C(/N=N)1\\C(\\N=N)=C(\\N=N)/C(/N=N)=C(/N=N)\\C(\\N=N)=C(\\N=N)/C=1/N=N	2017-03-15 15:07:06	2017-03-15 15:08:40	0	0	0	0	1	C(/N=N)1=C(/N=N)\\C(\\N=N)=C(\\N=N)/C(/N=N)=C(/N=N)\\C(\\N=N)=C/1\\N=N	00:01:34
23	C(C1=CC=CC=C1)(C1=CC=CC=C1)=O	2017-03-15 14:57:28	2017-03-15 14:57:47	0	0	0	1	1	C1=CC=CC(C(=O)C2=CC=CC=C2)=C1	00:00:19
23	C(C1=CC=CC=C1)(C1=CC=CC=C1)=O	2017-03-15 14:59:38	2017-03-15 14:59:52	0	0	1	0	1	C1=CC=CC(C(C2=CC=CC=C2)=O)=C1	00:00:14
23	C(C1=CC=CC=C1)(C1=CC=CC=C1)=O	2017-03-15 15:04:23	2017-03-15 15:04:33	0	1	0	2	1	C(C1=CC=CC=C1)(C1=CC=CC=C1)=O	00:00:10
23	C(C1=CC=CC=C1)(C1=CC=CC=C1)=O	2017-03-15 15:06:45	2017-03-15 15:07:01	0	0	0	3	1	C1=CC=CC(C(=O)C2=CC=CC=C2)=C1	00:00:16
23	C(S)CCCCC(N/N=C/C1=CC=CC=C1)=O	2017-03-15 15:01:45	2017-03-15 15:02:31	0	0	0	1	1	CCCCC(=O)N/N=C\\C1=CC=CC=C1	00:00:46
23	C(S)CCCCC(N/N=C/C1=CC=CC=C1)=O	2017-03-15 15:02:36	2017-03-15 15:03:09	0	0	0	2	1	SCCCCCC(=O)N/N=C/C1=CC=CC=C1	00:00:33
23	C(S)CCCCC(N/N=C/C1=CC=CC=C1)=O	2017-03-15 15:09:06	2017-03-15 15:09:38	0	0	0	3	1	SCCCCCC(N/N=C/C1=CC=CC=C1)=O	00:00:32
23	C(S)CCCCC(N/N=C/C1=CC=CC=C1)=O	2017-03-15 15:10:00	2017-03-15 15:10:35	0	0	0	0	1	C(S)CCCCC(=O)N/N=C/C1=CC=CC=C1	00:00:35
23	C1(=CC=CC=C1)C(=O)C(C1=CC=CC=C1)CC=C	2017-03-15 14:58:34	2017-03-15 14:59:09	0	0	0	1	1	C1=CC=CC=C1C(=O)C(CC=C)C1=CC=CC=C1	00:00:35
23	C1(=CC=CC=C1)C(=O)C(C1=CC=CC=C1)CC=C	2017-03-15 15:03:15	2017-03-15 15:03:38	0	0	0	3	1	C(C(C(C1=CC=CC=C1)=O)CC=C)1=CC=CC=C1	00:00:23
23	C1(=CC=CC=C1)C(=O)C(C1=CC=CC=C1)CC=C	2017-03-15 15:05:09	2017-03-15 15:05:43	0	0	0	2	1	C(CC(C1=CC=CC=C1)C(C1=CC=CC=C1)=O)=C	00:00:34
23	C1(=CC=CC=C1)C(=O)C(C1=CC=CC=C1)CC=C	2017-03-15 15:08:46	2017-03-15 15:09:01	0	0	0	0	1	C1=CC=CC=C1C(=O)C(CC=C)C1=CC=CC=C1	00:00:15
23	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C=O	2017-03-15 15:00:47	2017-03-15 15:01:04	0	1	0	1	1	C(C=O)1=CC(C(C)(C)C)=CC(C(C)(C)C)=C1	00:00:17
23	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C=O	2017-03-15 15:01:26	2017-03-15 15:01:39	0	0	0	2	1	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C=O	00:00:13
23	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C=O	2017-03-15 15:05:48	2017-03-15 15:06:04	0	0	0	3	1	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C=O	00:00:16
23	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C=O	2017-03-15 15:09:44	2017-03-15 15:09:55	0	0	0	0	1	C1=C(C(C)(C)C)C=C(C(C)(C)C)C=C1C=O	00:00:11
23	CCCCC(=O)NN	2017-03-15 14:59:14	2017-03-15 14:59:31	0	0	0	2	1	CCCCCC(=O)NN	00:00:17
23	CCCCC(=O)NN	2017-03-15 15:01:09	2017-03-15 15:01:20	0	1	3	1	1	CCCCC(=O)NN	00:00:11
23	CCCCC(=O)NN	2017-03-15 15:03:46	2017-03-15 15:03:58	0	1	0	3	1	CCCCC(=O)NN	00:00:12
23	CCCCC(=O)NN	2017-03-15 15:10:40	2017-03-15 15:10:52	0	0	0	0	1	CCCCC(=O)NN	00:00:12
23	O1C=CC=C1COCC1=CC=CO1	2017-03-15 15:00:22	2017-03-15 15:00:29	0	0	0	3	1	O1C=CC=C1COCC1=CC=CO1	00:00:07
23	O1C=CC=C1COCC1=CC=CO1	2017-03-15 15:00:37	2017-03-15 15:00:42	0	1	2	1	1	O1C=CC=C1COCC1=CC=CO1	00:00:05
23	O1C=CC=C1COCC1=CC=CO1	2017-03-15 15:04:39	2017-03-15 15:05:04	0	1	0	2	1	O1C=CC=C1COCC1=CC=CO1	00:00:25
23	O1C=CC=C1COCC1=CC=CO1	2017-03-15 15:06:09	2017-03-15 15:06:40	0	0	0	0	1	O1C=CC=C1COCC1=COC=C1	00:00:31
24	C(=O)1C(C2=CC=CC=C2)C(C2=CC=CC=C2)C=C2C3=CC=CC=C3S(=O)(=O)N12	2017-03-22 15:45:37	2017-03-22 15:46:58	1	1	0	3	2	C1=C2C3C=C(C4=CC=CC=C4)C(C4=CC=CC=C4)C(=O)N3S(=O)(=O)C2=CC=C1	00:01:21
24	C(=O)1C(C2=CC=CC=C2)C(C2=CC=CC=C2)C=C2C3=CC=CC=C3S(=O)(=O)N12	2017-03-22 15:49:08	2017-03-22 15:50:31	3	0	0	1	2	C12=CC=CC=C1C1=CC(C3=CC=CC=C3)C(C3=CC=CC=C3)C(=O)C1S2(=O)=O	00:01:23
24	C(=O)1C(C2=CC=CC=C2)C(C2=CC=CC=C2)C=C2C3=CC=CC=C3S(=O)(=O)N12	2017-03-22 15:50:56	2017-03-22 15:51:44	1	0	0	0	2	S(=O)(=O)1N2C(=O)C(C3=CC=CC=C3)C(C3=CC=CC=C3)C=C2C2=CC=CC=C12	00:00:48
24	C(=O)1C(C2=CC=CC=C2)C(C2=CC=CC=C2)C=C2C3=CC=CC=C3S(=O)(=O)N12	2017-03-22 15:54:44	2017-03-22 15:55:28	1	0	0	2	2	S(=O)(=O)1N2C(=O)C(C3=CC=CC=C3)C(C3=CC=CC=C3)C=C2C2=CC=CC=C12	00:00:44
24	C(C1=CC=CC=C1)1COC1(C(F)(F)C(F)(F)F)C1=CC=C(C(F)(F)F)C=C1	2017-03-22 15:42:49	2017-03-22 15:43:11	0	1	0	2	2	C(C1=CC=CC=C1)1COC1(C(F)(F)C(F)(F)F)C1=CC=C(C(F)(F)F)C=C1	00:00:22
24	C(C1=CC=CC=C1)1COC1(C(F)(F)C(F)(F)F)C1=CC=C(C(F)(F)F)C=C1	2017-03-22 15:46:53	2017-03-22 15:47:53	3	0	0	0	2	C(C1=CC=CC=C1)1COC1(C(F)(F)C(F)(F)F)C1=CC=C(C(F)(F)F)C=C1	00:01:00
24	C(C1=CC=CC=C1)1COC1(C(F)(F)C(F)(F)F)C1=CC=C(C(F)(F)F)C=C1	2017-03-22 15:52:16	2017-03-22 15:53:03	1	0	0	3	2	C(C1=CC=CC=C1)1COC1(C(F)(F)C(F)(F)F)C1=CC=C(C(F)(F)F)C=C1	00:00:47
24	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)N=C3NC2=CC=C1	2017-03-22 15:43:06	2017-03-22 15:43:36	0	2	0	3	2	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)N=C3NC2=CC=C1	00:00:30
24	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)N=C3NC2=CC=C1	2017-03-22 15:48:54	2017-03-22 15:49:14	0	2	0	1	2	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)N=C3NC2=CC=C1	00:00:20
24	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)N=C3NC2=CC=C1	2017-03-22 15:52:58	2017-03-22 15:53:38	1	0	0	0	2	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)N=C3NC2=CC=C1	00:00:40
24	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)N=C3NC2=CC=C1	2017-03-22 15:54:16	2017-03-22 15:54:36	0	2	0	2	2	C1=C2N3CC(C(C)C)C(C4=CC=CC=C4)N=C3NC2=CC=C1	00:00:20
24	C1=CC(C)=CC=C1C(=O)[H]	2017-03-22 15:43:32	2017-03-22 15:44:08	0	0	1	0	2	C1=CC(C)=CC=C1C=O	00:00:36
24	C1=CC(C)=CC=C1C(=O)[H]	2017-03-22 15:45:12	2017-03-22 15:45:40	0	0	0	2	2	C1=CC(C)=CC=C1C(=O)[H]	00:00:28
24	C1=CC(C)=CC=C1C(=O)[H]	2017-03-22 15:53:32	2017-03-22 15:53:56	0	0	0	1	2	C1=CC(C)=CC=C1C=O	00:00:24
24	C1=CC(C)=CC=C1C(=O)[H]	2017-03-22 15:55:37	2017-03-22 15:55:55	0	0	0	3	2	C1=CC(C)=CC=C1C=O	00:00:18
24	C1=CC=CC=C1B1OC(=O)C(=O)O1	2017-03-22 15:44:24	2017-03-22 15:44:57	0	0	0	0	2	C(=O)1OBOC1=O	00:00:33
24	C1=CC=CC=C1B1OC(=O)C(=O)O1	2017-03-22 15:47:48	2017-03-22 15:48:25	2	0	0	2	2	C(=O)1OC(C2=CC=CC=C2)OC1=O	00:00:37
24	C1=CC=CC=C1B1OC(=O)C(=O)O1	2017-03-22 15:51:39	2017-03-22 15:52:21	0	0	0	1	2	C(=O)1OB(C2=CC=CC=C2)OC1=O	00:00:42
24	C1=CC=CC=C1B1OC(=O)C(=O)O1	2017-03-22 15:53:50	2017-03-22 15:54:22	0	0	0	3	2	C(=O)1OB(C2=CC=CC=C2)OC1=O	00:00:32
24	C1=CC=CC=C1C1CCCCCO1	2017-03-22 15:44:03	2017-03-22 15:44:28	0	0	0	0	2	C1CCCCOC1C1=CC=CC=C1	00:00:25
24	C1=CC=CC=C1C1CCCCCO1	2017-03-22 15:50:40	2017-03-22 15:51:00	0	0	0	1	2	C1CCCCOC1C1=CC=CC=C1	00:00:20
